# Alias decisions — verse-constrained candidates (456 total: 373 sheet + 83 pre-excluded/tail-moved)
# name | sample ref | target entity | strongs | verdict | reason
kirjatharim | Ezr 2:25 | Kiriath-jearim | H7157 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
kenizites | Gen 15:19 | Kenizzites | H7074 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
keila | 1Ch 4:19 | Keilah | H7084 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
kamuel | 1Ch 27:17 | Kemuel | H7055 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
judaize | Gal 2:14 | Judah | H3063 | REJECT | a verb (Gal 2:14, G2450), not an entity name — leave
judahmen | Neh 4:2 | Judah | H3063 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jozadek | Ezr 3:8 | Jehozadak | H3087 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jozachar | 2Ki 12:21 | Jozacar | H3108 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
joshabbasshebeth | 2Sa 23:8 | Jashobeam | H3434 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
johahnan | 2Ch 17:15 | Jehohanan | H3076 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jobath | Deu 10:7 | Jotbathah | H3193 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
joa | Neh 12:22 | Joiada | H3111 | REJECT | Neh 12:22 lists Joiada AND Johanan — ambiguous sibling, cannot pick — research tail
jiphtah | Jos 15:43 | Iphtah | H3316 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jimnites | Num 26:44 | Imnah | H3232 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jimnah | Gen 46:17 | Imnah | H3232 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jimna | Num 26:44 | Imnah | H3232 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jeturites | 1Ch 5:19 | Jetur | H3195 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
jethlah | Jos 19:42 | Ithlah | H3494 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jesuites | Num 26:44 | Ishvi | H3440 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
jessiah | 1Ch 12:6 | Isshiah | H3449 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jesimoth | Num 33:49 | Beth-jeshimoth | H1020 | ACCEPT | not a TIPNR form piece anywhere else; identity at Num 33:49 verified
jeshaiaih | Ezr 8:7 | Jeshaiah | H3470 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jeshabeab | 1Ch 24:13 | Jeshebeab | H3428 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jerousha | 2Ch 27:1 | Jerusha | H3388 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jerimuth | Jos 10:5 | Jarmuth | H3412 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jekabseel | Neh 11:25 | Jekabzeel | H3343 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jehoshuah | 1Ch 7:27 | Joshua | H3091 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jebneel | Jos 15:11 | Jabneel | H2995 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jatir | Jos 15:48 | Jattir | H3492 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jasanah | Neh 3:6 | Yeshanah_Gate | H3465 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jarite | 2Sa 20:26 | Jair | H2971 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
japhleti | Jos 16:3 | Japhlet | H3310 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
jahaza | Jos 13:18 | Jahaz | H3096 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jadaiah | Neh 11:10 | Jedaiah | H3048 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jabel | Gen 4:20 | Jabal | H2989 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
jaareoregim | 2Sa 21:19 | Jaare-oregim | H3296 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
ithma | 1Ch 11:46 | Ithmah | H3495 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
italic | Act 10:1 | Italy | G2482 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
israelitish | Lev 24:11 | Israel | H3478 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
ismaelites | Jdg 8:24 | Ishmael | H3458 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
ishtob | 2Sa 10:8 | Tob | H2897 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
ishbi | 2Sa 21:16 | Ishbi-benob | H3430 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
iron | Jos 19:38 | Yiron | H3375 | ACCEPT | not a TIPNR form piece anywhere else; identity at Jos 19:38 verified
ijeabarim | Num 21:11 | Iye-abarim | H5863 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
iezraiah | 1Ch 7:3 | Izrahiah | H3156 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
iesshiah | 1Ch 24:21 | Isshiah | H3449 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
husha | 1Ch 4:4 | Hushah | H2364 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
honam | 1Ch 1:39 | Hemam | H1950 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
holam | Jos 10:3 | Hoham | H1944 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
hodshi | 2Sa 24:6 | Tahtim-hodshi | H8483 | ACCEPT | fragment of a compound name, but unique to Tahtim-hodshi corpus-wide (TIPNR forms checked)
henah | Isa 37:13 | Hena | H2012 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
hazrah | 2Ch 34:22 | Harhas | H2745 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
hazezontamar | Gen 14:7 | Engedi | H5872 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
hazerenan | Num 34:9 | Hazar-enan | H2704 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
hazazontamar | 2Ch 20:2 | Engedi | H5872 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
havoth | Deu 3:14 | Havvoth-jair | H2334 | ACCEPT | not a TIPNR form piece anywhere else; identity at Deu 3:14 verified
hareth | 1Sa 22:5 | Hereth | H2802 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
haphraim | Jos 19:19 | Ophrah | H6084 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
hamothdor | Jos 21:32 | Hammath | H2575 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
haggabah | Ezr 2:45 | Hagabah | H2286 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
hagerite | 1Ch 27:31 | Hagri | H1905 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
habratha | Gen 48:7 | Bethlehem | H1035 | REJECT | same as chabratha (Gen 48:7)
haareph | 1Ch 2:51 | Hareph | H2780 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
golon | Deu 4:43 | Golan | H1474 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
golam | Gen 36:23 | Onam | H208 | REJECT | WRONG SIBLING: LXX Golam at Gen 36:23 is ALVAN (first son), candidate Onam is the fifth — research tail
goim | Jos 12:23 | Goiim | H1471 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
gittahhepher | Jos 19:13 | Gath-hepher | H1662 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
giblites | 1Ki 5:18 | Gebal | H1380 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
gezrites | 1Sa 27:8 | Geshur | H1650 | REJECT | WRONG SIBLING: 1Sa 27:8 names Geshurites AND Gezrites as separate peoples — research tail (Gezer/Girzites)
gesham | 1Ch 2:47 | Geshan | H1529 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
gerson | Gen 46:11 | Gershon | H1648 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
gergashites | Jos 9:1 | Girgashites | H1622 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
gedeliah | 1Ch 25:9 | Gedaliah | H1436 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
gathites | 1Sa 5:8 | Gath | H1661 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
gamalli | Num 13:12 | Gemalli | H1582 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
gadera | 1Ch 4:23 | Gederah | H1449 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
gabath | Jos 24:33 | Gibeah | H1390 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
eshtaulites | 1Ch 2:53 | Eshtaol | H847 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
eshean | Jos 15:52 | Eshan | H824 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
esamathim | 1Ch 2:53 | Shumathites | H8126 | REJECT | LXX form at 1Ch 2:53 but the verse lists FOUR sibling families — cannot pick one by spelling distance; research tail
ephesdammin | 1Sa 17:1 | Ephes-dammim | H658 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
elnatham | Ezr 8:16 | Elnathan | H494 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
elisaph | Num 3:24 | Eliasaph | H460 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
eliatha | 1Ch 25:27 | Eliathah | H448 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
ekronite | Jos 13:3 | Ekron | H6138 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
eisiana | Neh 12:39 | Yeshanah_Gate | H3465 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
damascenes | 2Co 11:32 | Damascus | H1834 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
dabir | Jos 10:39 | Debir | H1688 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
dabbasheth | Jos 19:11 | Dabbesheth | H1708 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
dabareh | Jos 21:28 | Daberath | H1705 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
cyrenaean | Mat 27:32 | Cyrene | G2956 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
colosse | Col 1:2 | Colossae | G2857 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
clauda | Act 27:16 | Cauda | G2802 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
chushanrishathaim | Jdg 3:8 | Cushan-rishathaim | H3573 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
chislothtabor | Jos 19:12 | Chesulloth | H3694 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
chisleu | Zec 7:1 | Chislev | H3691 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
chepharhaammonai | Jos 18:24 | Chephar-ammoni | H3723 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
charashim | 1Ch 4:14 | Ge-harashim | H2798 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
chalanes | Isa 10:9 | Calneh | H3641 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
chabratha | Gen 35:16 | Bethlehem | H1035 | REJECT | LXX transliteration of Hebrew kibrah ("some distance", Gen 35:16) — not Bethlehem; mapping = fabrication
caphthorim | 1Ch 1:12 | Caphtorim | H3732 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
camon | Jdg 10:5 | Kamon | H7056 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
caldeans | Jer 25:12 | Chaldea | H3778 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
bougean | Est 9:10 | Agag | H90 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
bosodeiah | Neh 3:6 | Besodeiah | H1152 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
boseath | 2Ki 22:1 | Bozkath | H1218 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
bethsham | 1Sa 31:12 | Beth-shean | H1052 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
bethphelet | Neh 11:26 | Beth-pelet | H1046 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
bethpalet | Jos 15:27 | Beth-pelet | H1046 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
bethheccerem | Neh 3:14 | Beth-haccherem | H1021 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
bethharan | Num 32:36 | Beth-haram | H1027 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
bethhanan | 1Ki 4:9 | Elonbeth-hanan | H358 | ACCEPT | fragment of a compound name, but unique to Elonbeth-hanan corpus-wide (TIPNR forms checked)
bethhaccerem | Jer 6:1 | Beth-haccherem | H1021 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
bethgilgal | Neh 12:29 | Gilgal | H1537 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
bethelite | 1Ki 16:34 | Bethel | H1008 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
bethelberith | Jdg 9:46 | Baal-berith | H1170 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
bethbirei | 1Ch 4:31 | Beth-biri | H1011 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
betharam | Jos 13:27 | Beth-haram | H1027 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
betharaba | Jos 18:18 | Beth-arabah | H1026 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
bethagan | 2Ki 9:27 | Beth-haggan | H1004 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
berothite | 1Ch 11:39 | Beeroth | H881 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
berodach | 2Ki 20:12 | Merodach-baladan | H1255 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
behurim | 2Sa 3:16 | Bahurim | H980 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
beerashan | 1Sa 30:30 | Bor-ashan | H3565 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
bealath | Jos 15:24 | Baalath-beer | H1192 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
bavai | Neh 3:18 | Bavvai | H942 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
bathuel | Gen 24:24 | Bethuel | H1328 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
barjesus | Act 13:6 | Bar-jesus | G919 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
bared | Gen 16:14 | Bered | H1260 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
baalshalisha | 2Ki 4:42 | Baal-shalishah | H1190 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
baaliah | 1Ch 12:5 | Bealiah | H1183 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
baalhermon | Jdg 3:3 | Hermon_Mount | H2768 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
azzah | 1Ki 4:24 | Gaza | H5804 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
azra | 1Ki 16:9 | Arza | H777 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
aznoth | Jos 19:34 | Aznoth-tabor | H243 | ACCEPT | fragment of a compound name, but unique to Aznoth-tabor corpus-wide (TIPNR forms checked)
azabuk | Neh 3:16 | Azbuk | H5802 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
avim | Jos 18:23 | Avvim | H5761 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
atharin | Num 21:1 | Atharim | H871 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
asterathite | 1Ch 11:44 | Ashtaroth | H6252 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
astartion | 1Sa 31:10 | Ashtaroth | H6252 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
ashurites | 2Sa 2:9 | Asher | H836 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
ashkelonite | Jos 13:3 | Ashkelon | H831 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
ashdodish | Neh 13:24 | Ashdod | H795 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
ashchenazi | Jer 51:27 | Ashkenaz | H813 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
ashbea | 1Ch 4:21 | Beth-ashbea | H1004 | ACCEPT | fragment of a compound name, but unique to Beth-ashbea corpus-wide (TIPNR forms checked)
aruboth | 1Ki 4:10 | Arubboth | H700 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
arkite | Gen 10:16 | Amorites | H567 | REJECT | WRONG SIBLING: Arkites are their own nation (Gen 10:17), not Amorites — research tail (needs own entity)
aristarcus | Act 19:29 | Aristarchus | G708 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
arbai | Jos 14:15 | Arba | H704 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
apses | 1Ch 24:15 | Happizzez | H6483 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
apharsathchites | Ezr 4:9 | Apharasthchite | H671 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
anathothite | 2Sa 23:27 | Anathoth | H6068 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
ammonitish | 1Ki 11:1 | Ammon | H5983 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
amminhud | Num 34:20 | Ammihud | H5989 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
aman | Jos 15:26 | Amam | H538 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
aloth | 1Ki 4:16 | Baalath-beer | H1192 | ACCEPT | not a TIPNR form piece anywhere else; identity at 1Ki 4:16 verified
alammelech | Jos 19:26 | Allammelech | H487 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
aholibama | Gen 36:25 | Oholibamah | H173 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
adriatic | Act 27:27 | Adriatic_Sea | G99 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
adami | Jos 19:33 | Adami-nekeb | H129 | ACCEPT | gentilic/plural derivation of the entity name; entity attested at ref
acrabbim | Jos 15:3 | Akrabbim | H4610 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
achsa | 1Ch 2:49 | Achsah | H5915 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
accho | Jdg 1:31 | Acco | H5910 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
abigal | 1Sa 25:36 | Abigail | H26 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
abiasar | Exo 6:24 | Ebiasaph | H43 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
abelshittim | Num 33:49 | Shittim | H7851 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
abelmaim | 2Ch 16:4 | Abel-beth-maacah | H62 | ACCEPT | TIPNR's own attested form for this entity (normalized match); identity at ref
abelbethmaachah | 2Ki 15:29 | Abel-beth-maacah | H62 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
abadon | 1Ch 9:36 | Abdon | H5658 | ACCEPT | KJV/LXX spelling variant; TIPNR identity line matches the person/place at ref (hand-checked)
The | 1Sa 9:9 | Israel | H3478 | REJECT | junk key from a bad head pick — RC-1 territory, never an alias
samarian | 2Ki 18:11 | samaria | H8111 | ACCEPT | gentilic of Samaria; context is the exile FROM Samaria — candidate machine pick (Assyria) rejected, hand-verified target
abiezrites | Jdg 8:32 | abiezer | H44 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
amalekite | 1Sa 30:13 | amalek | H6002 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
amalekites | 1Sa 27:8 | amalek | H6002 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
ashur | 1Ch 2:24 | ashhur | H806 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
babylonia | Isa 39:1 | babylon | H894 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
belial | 2Co 6:15 | satan | H7854 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
benjaminite | 2Sa 19:16 | benjamin | H1144 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
benjamite | 1Ki 2:8 | benjamin | H1144 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
benjamites | 1Ch 27:12 | benjamin | H1144 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
bethlehemite | 1Sa 16:18 | bethlehem | H1035 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
christ | Act 15:11 | jesus | G2424 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
danites | 1Ch 12:35 | dan | H1835 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
dodai | 1Ch 27:4 | dodo | H1734 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
gershonite | 1Ch 29:8 | gershon | H1648 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
gershonites | Num 26:57 | gershon | H1648 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
hadar | Gen 25:15 | hadad | H2301 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
helem | 1Ch 7:35 | hotham | H2369 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
heliopolis | Exo 1:11 | on | H204 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
hermons | Psa 42:6 | hermon_mount | H2768 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
horites | Gen 14:6 | hori | H2753 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
immanuel | Isa 7:14 | jesus | G2424 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
ishmaelite | 1Ch 27:30 | ishmael | H3458 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
jakan | 1Ch 1:42 | akan | H3292 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
jewish | Act 16:1 | judah | H3063 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
kohathite | 1Ch 9:32 | kohath | H6955 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
kohathites | Num 26:57 | kohath | H6955 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
levitical | Heb 7:11 | levi | H3878 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
mahalaleel | Gen 5:12 | mahalalel | H4111 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
malcham | 1Ch 8:9 | malcam | H4445 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
manassites | Deu 4:43 | manasseh | H4519 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
merarites | Num 26:57 | merari | H4847 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
nazarenes | Act 24:5 | nazareth | G3478 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
nohah | 1Ch 8:2 | naaman | H5283 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
reubenite | 1Ch 11:42 | reuben | H7205 | ACCEPT | TIPNR's own form for this entity, verified by exact reference match (row category outside the loader harvest set)
